sample_id,score
6847465956a0f6376a6053c9,0.5743243243243243
683a58c9a7e7fe4e76958483,0.84375
683a58c9a7e7fe4e76958499,0.8405797101449275
6847465956a0f6376a6053f2,0.6535087719298246
6847465956a0f6376a605494,0.6153846153846154
